transactionId:ID(Transaction),transactionType,transactionDate:date,acceptanceDateTime:datetime,reportingOwnerRelationship,transactionShare:double,pricePerShare:double,totalValue:double,sharesOwnedFollowingTransaction:double,:LABEL
17390,Buy,2016-11-21,2016-11-22T13:15:22, director officer 10% owner,3300.0,1.59,5247.0,46542.0,Transaction
17391,Buy,2016-11-21,2016-11-22T13:13:44, officer,3300.0,1.59,5247.0,46542.0,Transaction
17392,Sell,2016-11-18,2016-11-22T13:13:01, officer,1310.0,17.34,22715.4,152321.0,Transaction
17393,Sell,2016-11-21,2016-11-22T12:58:03, officer,10000.0,28.89,288900.0,27454.0,Transaction
17394,Sell,2016-11-18,2016-11-22T12:55:46, director,4707.0,42.851,201700.0,46811.0,Transaction
17395,Sell,2016-11-21,2016-11-22T12:54:49, officer,431.0,71.55,30838.1,44165.0,Transaction
17396,Sell,2016-11-18,2016-11-22T12:54:38, director officer,4439.0,14.78,65608.4,83808.0,Transaction
17397,Buy,2016-11-18,2016-11-22T12:54:04, director,35.0,42.7,1474.99,17796.0,Transaction
17398,Buy,2016-11-18,2016-11-22T12:53:38, officer,9000.0,12.35,111150.0,57753.0,Transaction
17399,Sell,2016-11-21,2016-11-22T12:52:47, director officer,4050.0,38.2,154710.0,418491.0,Transaction
17400,Buy,2016-11-18,2016-11-22T12:51:06,,2000.0,54.52,109040.0,7537.0,Transaction
17401,Sell,2016-11-18,2016-11-22T12:51:06,,169.0,84.49,14278.8,5368.0,Transaction
17402,Sell,2016-11-21,2016-11-22T12:50:25, officer,61.0,71.55,4364.55,49638.0,Transaction
17403,Sell,2016-11-18,2016-11-22T12:49:59, director,3968.0,92.65,367635.0,29693.0,Transaction
17404,Sell,2016-11-18,2016-11-22T12:48:12, officer,786.0,58.15,45705.9,44850.0,Transaction
17405,Sell,2016-11-18,2016-11-22T12:46:03, director,3141.0,58.15,182649.0,169412.0,Transaction
17406,Buy,2016-11-18,2016-11-22T12:45:51, director,85.0,42.7,3650.0,33142.0,Transaction
17407,Sell,2016-11-21,2016-11-22T12:45:43, officer,23750.0,12.36,293550.0,0.0,Transaction
17408,Buy,2016-11-18,2016-11-22T12:44:30, 10% owner,35.0,42.7,1474.99,860.0,Transaction
17409,Buy,2016-11-21,2016-11-22T12:22:56, other,358.0,4.85,1736.3,128227.0,Transaction
17410,Sell,2016-11-21,2016-11-22T12:20:37,,1550.0,9.7276,15077.8,101010.0,Transaction
17411,Buy,2016-11-18,2016-11-22T12:20:16, officer,10000.0,11.09,110900.0,15000.0,Transaction
17412,Buy,2016-11-21,2016-11-22T12:14:05, officer,500.0,18.78,9390.0,5980.0,Transaction
17413,Sell,2016-11-21,2016-11-22T12:14:05, officer,344.0,27.35,9408.4,5636.0,Transaction
17414,Sell,2016-11-21,2016-11-22T12:14:05, officer,48.0,27.35,1312.8,5588.0,Transaction
17415,Buy,2016-11-21,2016-11-22T12:07:43, officer,9000.0,75.2203,676983.0,30091.0,Transaction
17416,Sell,2016-11-21,2016-11-22T12:07:43, officer,9000.0,113.337,1020030.0,18145.0,Transaction
17417,Sell,2016-11-21,2016-11-22T12:05:31, other,358.0,4.85,1736.3,0.0,Transaction
17418,Sell,2016-11-18,2016-11-22T12:02:22, director officer,8382.0,43.07,361013.0,90412.0,Transaction
17419,Sell,2016-11-18,2016-11-22T11:58:09, director officer,7270.0,5.12,37222.4,41383.0,Transaction
17420,Buy,2016-11-21,2016-11-22T11:57:00, officer,2000.0,7.34,14680.0,31908.0,Transaction
17421,Sell,2016-11-21,2016-11-22T11:56:15, 10% owner,136176.0,54.184,7378560.0,4495580.0,Transaction
17422,Buy,2016-11-21,2016-11-22T11:53:16, director officer,6000.0,22.295,133770.0,659244.0,Transaction
17423,Buy,2016-11-21,2016-11-22T11:53:16, director officer,24000.0,24.915,597960.0,683244.0,Transaction
17424,Buy,2016-11-21,2016-11-22T11:53:16, director officer,18000.0,28.24,508320.0,701244.0,Transaction
17425,Sell,2016-11-21,2016-11-22T11:52:56, director,193.0,71.55,13809.2,30554.0,Transaction
17426,Sell,2016-11-21,2016-11-22T11:49:49, director officer,852698.0,20.7623,17704000.0,2019420.0,Transaction
17427,Buy,2016-11-18,2016-11-22T11:45:50, director officer,7500.0,1.61,12075.0,262643.0,Transaction
17428,Buy,2016-11-18,2016-11-22T11:41:04, officer,2918.0,42.88,125124.0,36783.0,Transaction
17429,Sell,2016-11-18,2016-11-22T11:41:04, officer,2918.0,66.95,195360.0,33865.0,Transaction
17430,Buy,2016-11-18,2016-11-22T11:41:04, officer,1417.0,30.78,43615.3,35282.0,Transaction
17431,Sell,2016-11-18,2016-11-22T11:28:47, officer other,7700.0,33.139,255170.0,63334.0,Transaction
17432,Buy,2016-11-18,2016-11-22T11:23:57, officer,1254.0,69.95,87717.3,2773.0,Transaction
17433,Buy,2016-11-21,2016-11-22T11:21:58, director officer,100.0,1.48,148.0,210416.0,Transaction
17434,Buy,2016-11-18,2016-11-22T11:20:59, director,2224.0,20.23,44991.5,15060.0,Transaction
17435,Sell,2016-11-18,2016-11-22T11:20:59, director,2224.0,20.23,44991.5,15931.0,Transaction
17436,Sell,2016-11-21,2016-11-22T11:10:58, director,800.0,72.25,57800.0,4666.0,Transaction
17437,Buy,2016-11-18,2016-11-22T10:48:47, officer,8000.0,5.14,41120.0,15087.0,Transaction
17438,Sell,2016-11-18,2016-11-22T10:48:47, officer,7076.0,8.15,57669.4,11211.0,Transaction
17439,Buy,2016-11-15,2016-11-22T10:36:53, officer,10.0,36.4,381.654,6437.0,Transaction
17440,Sell,2016-11-18,2016-11-22T10:35:55, officer,1000.0,34.14,34140.0,5576.0,Transaction
17441,Buy,2016-11-15,2016-11-22T10:34:46, officer,34.0,36.4,1248.85,297305.0,Transaction
17442,Buy,2016-11-15,2016-11-22T10:34:08, officer,10.0,36.4,381.654,5638.0,Transaction
17443,Sell,2016-11-18,2016-11-22T10:33:39, director officer,2600.0,27.3163,71022.4,118129.0,Transaction
17444,Buy,2016-11-15,2016-11-22T10:33:36, officer,5.0,36.086,180.43,1116.0,Transaction
17445,Buy,2016-11-15,2016-11-22T10:33:36, officer,46.0,36.4,1686.74,21191.0,Transaction
17446,Buy,2016-11-15,2016-11-22T10:33:04, officer,34.0,36.1475,1238.33,308256.0,Transaction
17447,Buy,2016-11-15,2016-11-22T10:32:30, officer,90.0,36.4,3274.07,237850.0,Transaction
17448,Buy,2016-11-15,2016-11-22T10:32:02, director,55.0,36.4,2000.33,22718.0,Transaction
17449,Buy,2016-11-15,2016-11-22T10:31:24, director,222.0,36.4,8068.56,43828.0,Transaction
17450,Buy,2016-11-15,2016-11-22T10:30:41, director,2004.0,36.4,72945.0,1539470.0,Transaction
17451,Buy,2016-11-15,2016-11-22T10:29:57, director,158.0,36.4,5759.97,56647.0,Transaction
17452,Buy,2016-11-15,2016-11-22T10:29:19, officer,102.0,36.4,3719.97,85343.0,Transaction
17453,Buy,2016-11-15,2016-11-22T10:28:50, director,39.0,36.4,1405.95,111840.0,Transaction
17454,Buy,2016-11-18,2016-11-22T10:28:00, director,3000.0,7.89,23670.0,38574.0,Transaction
17455,Sell,2016-11-18,2016-11-22T10:25:02,,9008.0,27.29,245828.0,10992.0,Transaction
17456,Sell,2016-11-18,2016-11-22T10:25:02,,30000.0,64.155,1924650.0,38708.0,Transaction
17457,Buy,2016-11-18,2016-11-22T10:25:02,,10992.0,27.29,299972.0,73381.0,Transaction
17458,Sell,2016-11-18,2016-11-22T10:25:02,,4673.0,64.188,299951.0,68708.0,Transaction
17459,Buy,2016-11-09,2016-11-22T10:10:26, director,6504.0,37.505,243933.0,50779.0,Transaction
17460,Sell,2016-11-21,2016-11-22T10:09:54, director,27711.0,18.05,500184.0,444097.0,Transaction
17461,Sell,2016-11-19,2016-11-22T10:03:34, officer,422.0,85.17,35941.7,13431.0,Transaction
17462,Sell,2016-11-18,2016-11-22T10:02:55,,400.0,85.21,34084.0,2985.0,Transaction
17463,Buy,2016-11-21,2016-11-22T09:52:10, officer,2500.0,99.77,249425.0,2500.0,Transaction
17464,Sell,2016-11-21,2016-11-22T09:44:55, officer,741.0,33.37,24727.2,42573.0,Transaction
17465,Sell,2016-11-21,2016-11-22T09:42:42, officer,738.0,33.37,24627.1,44598.0,Transaction
17466,Sell,2016-11-21,2016-11-22T09:41:33, officer,984.0,33.37,32836.1,235555.0,Transaction
17467,Sell,2016-11-21,2016-11-22T09:38:30, director officer,1817.0,33.37,60633.3,3007370.0,Transaction
17468,Sell,2016-11-18,2016-11-22T09:29:12, officer,1439.0,54.2,77993.8,0.0,Transaction
17469,Sell,2016-11-18,2016-11-22T09:15:45, director,1000.0,85.0,85000.0,33625.0,Transaction
17470,Buy,2016-11-18,2016-11-22T09:07:24, officer,13000.0,66.68,866840.0,38339.0,Transaction
17471,Sell,2016-11-18,2016-11-22T09:07:24, officer,1300.0,151.978,197571.0,25339.0,Transaction
17472,Buy,2016-11-18,2016-11-22T09:06:55, other,3084.0,96.15,296527.0,20798.0,Transaction
17473,Buy,2016-11-18,2016-11-22T09:06:55, other,2740.0,94.84,259862.0,23538.0,Transaction
17474,Buy,2016-11-18,2016-11-22T09:05:47, director,1724.0,42.13,72632.1,28349.0,Transaction
17475,Buy,2016-11-18,2016-11-22T09:05:47, director,1763.0,62.21,109676.0,26625.0,Transaction
17476,Sell,2016-11-18,2016-11-22T09:05:11, officer,14400.0,149.012,2145770.0,5628.0,Transaction
17477,Buy,2016-11-18,2016-11-22T09:05:11, officer,6600.0,63.09,416394.0,20028.0,Transaction
17478,Buy,2016-11-18,2016-11-22T08:54:38, director,1040.0,14.42,14996.8,131190.0,Transaction
17479,Buy,2016-11-18,2016-11-22T08:51:14, director,1040.0,14.42,14996.8,139408.0,Transaction
17480,Buy,2016-11-21,2016-11-22T08:51:09, director,2734.0,6.9577,19022.4,979306.0,Transaction
17481,Buy,2016-11-18,2016-11-22T08:47:25, director,1040.0,14.42,14996.8,67981.0,Transaction
17482,Sell,2016-11-18,2016-11-22T08:20:59, officer,7500.0,99.6,747000.0,23000.0,Transaction
17483,Sell,2016-11-18,2016-11-22T07:31:02, director,7809.0,0.5509,4301.98,12910.0,Transaction
17484,Buy,2016-11-21,2016-11-22T06:43:54, 10% owner,1600.0,10.405,16648.0,160354000.0,Transaction
17485,Buy,2016-11-21,2016-11-21T21:55:55, officer,3525.0,21.54,75928.5,36674.0,Transaction
17486,Buy,2016-11-21,2016-11-21T21:55:55, officer,4902.0,19.75,96814.5,41576.0,Transaction
17487,Buy,2016-11-21,2016-11-21T21:55:55, officer,4914.0,19.75,97051.5,46490.0,Transaction
17488,Sell,2016-11-17,2016-11-21T21:46:36,,2700.0,70.0,189000.0,114715.0,Transaction
17489,Sell,2016-11-18,2016-11-21T21:46:36,,6900.0,70.0,483000.0,75161.0,Transaction
17490,Buy,2016-11-18,2016-11-21T21:32:37, director officer,34091.0,40.0,1363640.0,175067.0,Transaction
17491,Sell,2016-11-17,2016-11-21T21:19:20, director,61190.0,1.3506,82643.2,1215970.0,Transaction
17492,Sell,2016-11-18,2016-11-21T21:17:59, officer,11.0,81.66,898.26,48303.0,Transaction
17493,Sell,2016-11-17,2016-11-21T21:10:30, 10% owner,6389.0,9.6434,61611.7,185133.0,Transaction
17494,Sell,2016-11-18,2016-11-21T21:10:30, 10% owner,1976.0,9.4736,18719.8,183157.0,Transaction
17495,Sell,2016-11-21,2016-11-21T21:10:30, 10% owner,2327.0,9.386,21841.2,180830.0,Transaction
17496,Sell,2016-11-17,2016-11-21T21:02:04, director,6389.0,9.6434,61611.7,185133.0,Transaction
17497,Sell,2016-11-18,2016-11-21T21:02:04, director,1976.0,9.4736,18719.8,183157.0,Transaction
17498,Sell,2016-11-21,2016-11-21T21:02:04, director,2327.0,9.386,21841.2,180830.0,Transaction
17499,Buy,2016-11-18,2016-11-21T20:57:45, officer,62.0,42.79,2652.98,5152.0,Transaction
17500,Sell,2016-11-18,2016-11-21T20:57:20, officer,10000.0,67.3176,673176.0,367135.0,Transaction
17501,Buy,2016-11-01,2016-11-21T20:52:38,,20000.0,23.08,461600.0,115865.0,Transaction
17502,Sell,2016-11-14,2016-11-21T20:52:38,,4135.0,25.0,103375.0,115865.0,Transaction
17503,Buy,2016-11-17,2016-11-21T20:48:30, director,3740.0,32.64,122074.0,154958.0,Transaction
17504,Buy,2016-11-17,2016-11-21T20:48:30, director,4108.0,32.06,131702.0,138288.0,Transaction
17505,Buy,2016-11-17,2016-11-21T20:48:30, director,3982.0,32.37,128897.0,158940.0,Transaction
17506,Buy,2016-11-17,2016-11-21T20:48:30, director,3086.0,30.96,95542.6,141374.0,Transaction
17507,Buy,2016-11-17,2016-11-21T20:48:30, director,3141.0,32.45,101925.0,162081.0,Transaction
17508,Sell,2016-11-21,2016-11-21T20:42:44, director,12100.0,12.4464,150601.0,3877.0,Transaction
17509,Buy,2016-11-17,2016-11-21T20:30:08, director,20000.0,0.6,12000.0,163523.0,Transaction
17510,Buy,2016-11-17,2016-11-21T20:20:59, director,214.0,98.2844,21000.4,214.0,Transaction
17511,Buy,2016-11-17,2016-11-21T20:19:05, officer,107.0,98.2844,10499.7,107.0,Transaction
17512,Sell,2016-11-21,2016-11-21T20:12:07, director officer 10% owner,1300.0,78.0892,101516.0,34633000.0,Transaction
17513,Sell,2016-11-16,2016-11-21T20:10:07, officer,6539.0,55.51,362980.0,12297.0,Transaction
17514,Sell,2016-11-18,2016-11-21T20:08:54, director,5000.0,12.3881,61940.5,320611.0,Transaction
17515,Sell,2016-11-18,2016-11-21T20:07:57, officer,1800.0,79.5535,143196.0,15296.0,Transaction
17516,Sell,2016-11-18,2016-11-21T20:07:57, officer,3700.0,78.7005,291192.0,17096.0,Transaction
17517,Sell,2016-11-17,2016-11-21T20:07:21, officer,4500.0,25.9175,116629.0,341733.0,Transaction
17518,Sell,2016-11-17,2016-11-21T20:06:15, director,400.0,19.0,7600.0,21570.0,Transaction
17519,Sell,2016-11-18,2016-11-21T20:06:15, director,4000.0,18.9501,75800.4,14000.0,Transaction
17520,Buy,2016-11-21,2016-11-21T20:05:07, 10% owner,10000.0,2.64,26400.0,224761.0,Transaction
17521,Sell,2016-11-17,2016-11-21T19:50:51,,406.0,1.141,463.246,348562.0,Transaction
17522,Buy,2016-11-21,2016-11-21T19:50:51,,32099.0,1.141,36625.0,661858.0,Transaction
17523,Sell,2016-11-21,2016-11-21T19:50:51,,32099.0,1.141,36625.0,316463.0,Transaction
17524,Sell,2016-11-17,2016-11-21T19:45:16, 10% owner other,2439.0,93.42,227851.0,146158.0,Transaction
17525,Sell,2016-11-18,2016-11-21T19:45:16, director,697.0,93.0,64821.0,145461.0,Transaction
17526,Sell,2016-11-18,2016-11-21T19:38:20, 10% owner,137850.0,2.58,355653.0,0.0,Transaction
17527,Sell,2016-11-18,2016-11-21T19:38:20, 10% owner,1153660.0,2.58,2976430.0,0.0,Transaction
17528,Sell,2016-11-18,2016-11-21T19:38:20, 10% owner,16781.0,2.58,43295.0,0.0,Transaction
17529,Sell,2016-11-18,2016-11-21T19:38:20, 10% owner,8650.0,2.58,22317.0,0.0,Transaction
17530,Sell,2016-11-21,2016-11-21T19:37:02, other,900.0,30.15,27135.0,97955.0,Transaction
17531,Sell,2016-11-21,2016-11-21T19:37:02, other,200.0,30.22,6044.0,90000.0,Transaction
17532,Sell,2016-11-21,2016-11-21T19:37:02, other,1521.0,30.13,45827.7,93288.0,Transaction
17533,Sell,2016-11-21,2016-11-21T19:37:02, other,898.0,30.2,27119.6,90405.0,Transaction
17534,Sell,2016-11-21,2016-11-21T19:37:02, other,304.0,30.14,9162.56,98855.0,Transaction
17535,Sell,2016-11-21,2016-11-21T19:37:02, other,205.0,30.21,6193.05,90200.0,Transaction
17536,Sell,2016-11-18,2016-11-21T19:29:06, 10% owner,16781.0,2.58,43295.0,0.0,Transaction
17537,Sell,2016-11-18,2016-11-21T19:29:06, 10% owner,1153660.0,2.58,2976430.0,0.0,Transaction
17538,Sell,2016-11-18,2016-11-21T19:29:06, 10% owner,2375760.0,2.58,6129470.0,0.0,Transaction
17539,Sell,2016-11-18,2016-11-21T19:29:06, director 10% owner,8650.0,2.58,22317.0,0.0,Transaction
17540,Sell,2016-11-18,2016-11-21T19:22:20, officer,792.0,88.25,69894.0,25294.0,Transaction
17541,Buy,2016-11-18,2016-11-21T19:14:13, officer,15000.0,6.25,93750.0,34259.0,Transaction
17542,Sell,2016-11-17,2016-11-21T19:11:04, director 10% owner,14143.0,24.27,343251.0,1681820.0,Transaction
17543,Sell,2016-11-17,2016-11-21T19:11:04, director 10% owner,14143.0,24.27,343251.0,1119660.0,Transaction
17544,Sell,2016-11-18,2016-11-21T19:11:04, director 10% owner,20245.0,24.1,487904.0,1099410.0,Transaction
17545,Sell,2016-11-21,2016-11-21T19:11:04, director 10% owner,16691.0,24.15,403088.0,1082720.0,Transaction
17546,Sell,2016-11-21,2016-11-21T19:11:04, director 10% owner,16692.0,24.15,403112.0,1989300.0,Transaction
17547,Sell,2016-11-18,2016-11-21T19:05:18,,280111.0,48.32,13535000.0,378924.0,Transaction
17548,Sell,2016-11-18,2016-11-21T19:05:18,,8242.0,48.32,398253.0,11151.0,Transaction
17549,Sell,2016-11-21,2016-11-21T19:05:15, officer,8000.0,33.53,268240.0,530872.0,Transaction
17550,Sell,2016-11-18,2016-11-22T12:51:06,,2000.0,84.46,168920.0,5537.0,Transaction
17551,Sell,2016-11-18,2016-11-22T12:50:38, officer,220.0,58.15,12793.0,12523.0,Transaction
17552,Buy,2016-11-18,2016-11-22T12:49:59, director,5833.0,63.04,367712.0,33661.0,Transaction
17553,Sell,2016-11-18,2016-11-22T12:49:36, other,192.0,58.15,11164.8,18060.0,Transaction
17554,Sell,2016-11-18,2016-11-22T12:47:04, officer,400.0,58.15,23260.0,34876.0,Transaction
17555,Sell,2016-11-21,2016-11-22T12:45:52, officer,943.0,71.55,67471.6,143271.0,Transaction
17556,Buy,2016-11-21,2016-11-22T12:45:43, officer,23750.0,5.18,123025.0,23750.0,Transaction
17557,Sell,2016-11-18,2016-11-22T12:44:50, officer,711.0,58.15,41344.6,110365.0,Transaction
17558,Sell,2016-11-21,2016-11-22T12:23:20, officer,328.0,71.55,23468.4,54879.0,Transaction
17559,Sell,2016-11-21,2016-11-22T12:20:37,,5042.0,9.7238,49027.4,102560.0,Transaction
17560,Sell,2016-11-18,2016-11-22T12:20:16, officer,10000.0,12.78,127800.0,5000.0,Transaction
17561,Sell,2016-11-21,2016-11-22T12:18:05, officer,39.0,71.55,2790.45,66867.0,Transaction
17562,Buy,2016-11-21,2016-11-22T12:14:05, officer,1000.0,16.88,16880.0,6588.0,Transaction
17563,Sell,2016-11-21,2016-11-22T12:14:05, officer,617.0,27.35,16874.9,5971.0,Transaction
17564,Sell,2016-11-21,2016-11-22T12:14:05, officer,117.0,27.35,3199.95,5854.0,Transaction
17565,Sell,2016-11-21,2016-11-22T12:07:43, officer,2946.0,113.355,333943.0,27145.0,Transaction
17566,Sell,2016-11-21,2016-11-22T12:06:48, officer,136.0,71.55,9730.8,13365.0,Transaction
17567,Sell,2016-11-21,2016-11-22T12:02:43, officer,164.0,71.55,11734.2,29785.0,Transaction
17568,Sell,2016-11-21,2016-11-22T11:58:34, officer,4117.0,71.55,294571.0,357378.0,Transaction
17569,Sell,2016-11-21,2016-11-22T11:58:09, director officer,4300.0,5.08,21844.0,37083.0,Transaction
17570,Sell,2016-11-21,2016-11-22T11:56:57, officer,800.0,25.3147,20251.8,8189.0,Transaction
17571,Sell,2016-11-21,2016-11-22T11:54:10, director,136176.0,54.184,7378560.0,9320670.0,Transaction
17572,Buy,2016-11-21,2016-11-22T11:53:16, director officer,12000.0,29.42,353040.0,713244.0,Transaction
17573,Buy,2016-11-21,2016-11-22T11:53:16, director officer,12000.0,35.27,423240.0,725244.0,Transaction
17574,Sell,2016-11-21,2016-11-22T11:53:16, director officer,50339.0,62.8,3161290.0,674905.0,Transaction
17575,Sell,2016-11-21,2016-11-22T11:49:49, director officer,147302.0,20.7623,3058330.0,348851.0,Transaction
17576,Buy,2016-11-18,2016-11-22T11:45:50, director officer,1500.0,1.6,2400.0,264143.0,Transaction
17577,Buy,2016-11-21,2016-11-22T11:45:50, director officer,1000.0,1.63,1630.0,265143.0,Transaction
17578,Sell,2016-11-18,2016-11-22T11:41:04, officer,1417.0,66.95,94868.1,33865.0,Transaction
17579,Buy,2016-11-18,2016-11-22T11:41:04, officer,1214.0,32.54,39503.6,35079.0,Transaction
17580,Sell,2016-11-18,2016-11-22T11:41:04, officer,1214.0,66.95,81277.3,33865.0,Transaction
17581,Buy,2016-11-15,2016-11-22T11:25:47, officer,29.0,36.4,1070.12,27582.0,Transaction
17582,Sell,2016-11-18,2016-11-22T11:23:57, officer,4000.0,35.12,140480.0,0.0,Transaction
17583,Buy,2016-11-18,2016-11-22T11:21:30, director officer,20000.0,4.9595,99190.0,55000.0,Transaction
17584,Sell,2016-11-18,2016-11-22T11:20:59, director,672.0,63.1526,42438.5,14388.0,Transaction
17585,Buy,2016-11-18,2016-11-22T11:13:18, officer,9600.0,22.76,218496.0,63657.0,Transaction
17586,Sell,2016-11-21,2016-11-22T10:58:03, director,3000.0,101.85,305550.0,19396.0,Transaction
17587,Buy,2016-11-18,2016-11-22T10:48:47, officer,3200.0,5.17,16544.0,18287.0,Transaction
17588,Buy,2016-11-15,2016-11-22T10:36:53, officer,22.0,36.4,809.973,6460.0,Transaction
17589,Buy,2016-11-15,2016-11-22T10:36:06, officer,60.0,36.4,2166.53,30661.0,Transaction
17590,Buy,2016-11-21,2016-11-22T10:35:31, director,377.0,25.9735,9792.01,82532.0,Transaction
17591,Buy,2016-11-15,2016-11-22T10:34:46, officer,228.0,36.4,8285.11,297270.0,Transaction
17592,Buy,2016-11-15,2016-11-22T10:34:08, officer,18.0,36.4,661.57,5656.0,Transaction
17593,Buy,2016-11-18,2016-11-22T10:33:39, director officer,2600.0,12.73,33098.0,120729.0,Transaction
17594,Buy,2016-11-15,2016-11-22T10:33:36, officer,23.0,36.4,838.765,21144.0,Transaction
17595,Buy,2016-11-15,2016-11-22T10:33:04, officer,285.0,36.4,10382.3,308222.0,Transaction
17596,Buy,2016-11-15,2016-11-22T10:32:30, officer,37.0,36.4,1362.16,237887.0,Transaction
17597,Buy,2016-11-15,2016-11-22T10:32:02, director,46.0,36.4,1663.15,22663.0,Transaction
17598,Buy,2016-11-15,2016-11-22T10:31:24, director,53.0,36.4,1943.14,13486.0,Transaction
17599,Buy,2016-11-15,2016-11-22T10:30:41, director,7.0,36.4,254.254,1537470.0,Transaction
17600,Buy,2016-11-15,2016-11-22T10:30:41, director,74.0,36.4,2691.73,14624.0,Transaction
17601,Buy,2016-11-15,2016-11-22T10:29:57, director,77.0,36.4,2802.65,56724.0,Transaction
17602,Buy,2016-11-15,2016-11-22T10:28:50, director,476.0,36.1475,17215.8,112368.0,Transaction
17603,Buy,2016-11-15,2016-11-22T10:28:50, director,51.0,36.4,1868.38,111892.0,Transaction
17604,Buy,2016-11-18,2016-11-22T10:27:10, officer,13000.0,7.69,99970.0,41380.0,Transaction
17605,Sell,2016-11-18,2016-11-22T10:25:02,,9008.0,64.184,578170.0,62389.0,Transaction
17606,Sell,2016-11-18,2016-11-22T10:25:02,,10992.0,27.29,299972.0,0.0,Transaction
17607,Buy,2016-11-18,2016-11-22T10:25:02,,9008.0,27.29,245828.0,71397.0,Transaction
17608,Buy,2016-11-18,2016-11-22T10:19:19, 10% owner,19528.0,15.38,300341.0,4099210.0,Transaction
17609,Buy,2016-11-21,2016-11-22T10:09:54, director,31048.0,16.11,500183.0,471808.0,Transaction
17610,Sell,2016-11-19,2016-11-22T10:04:37, officer,280.0,85.17,23847.6,12139.0,Transaction
17611,Sell,2016-11-18,2016-11-22T10:02:55,,5100.0,85.12,434112.0,3385.0,Transaction
17612,Sell,2016-11-21,2016-11-22T09:52:54, officer,2000.0,23.0592,46118.4,117558.0,Transaction
17613,Sell,2016-11-18,2016-11-22T09:51:06, officer,10000.0,79.99,799900.0,27037.0,Transaction
17614,Sell,2016-11-21,2016-11-22T09:43:53, officer,738.0,33.37,24627.1,14159.0,Transaction
17615,Sell,2016-11-21,2016-11-22T09:42:13, officer,7579.0,22.9108,173641.0,243341.0,Transaction
17616,Sell,2016-11-21,2016-11-22T09:40:32, officer,984.0,33.37,32836.1,101880.0,Transaction
17617,Sell,2016-11-18,2016-11-22T09:29:12, officer,370.0,54.2,20054.0,0.0,Transaction
